"prolific_pid","treatment_store_exported","product_id","NAME","soldBy","quantity","price","swapOffered","swappedFor","addedFrom"
"67cebd9c1480cb1538f885b8","group-4","983779","Nature's Promise Organic Vegetable Broth","unit",1,2.19,false,"na","allProductsOverview"
"67cebd9c1480cb1538f885b8","group-4","922728","Amy's Mushroom Bisque with Porcini Soup","unit",1,3.99,false,"984357","swapsOfferedPopUp"
"67cebd9c1480cb1538f885b8","group-4","922728","Amy's Mushroom Bisque with Porcini Soup","unit",1,3.99,false,"984357","swapAcceptedPopUp"
"67cebd9c1480cb1538f885b8","group-4","922728","Amy's Mushroom Bisque with Porcini Soup","unit",1,3.99,false,"984357","swapAcceptedPopUp"
"67cebd9c1480cb1538f885b8","group-4","1029643","Santitas White Corn Tortilla Chips","unit",1,2.69,false,"1037490","swapsOfferedPopUp"
"67cebd9c1480cb1538f885b8","group-4","1029643","Santitas White Corn Tortilla Chips","unit",1,2.69,false,"1037490","swapAcceptedPopUp"
"67cebd9c1480cb1538f885b8","group-4","1033937","Hannaford Restaurant Style Tortillas","unit",1,2.99,false,"715602","swapsOfferedPopUp"
"67cebd9c1480cb1538f885b8","group-4","1033937","Hannaford Restaurant Style Tortillas","unit",1,2.99,false,"715602","swapAcceptedPopUp"
"67cebd9c1480cb1538f885b8","group-4","803040","Kitchen Basics Vegetable Stock","unit",1,3.49,false,"940075","swapsOfferedPopUp"
"67cebd9c1480cb1538f885b8","group-4","1018995","Hannaford Reduced Sodium Fat Free Vegetable Broth","unit",1,1.43,false,"na","allProductsOverview"
"67cebd9c1480cb1538f885b8","group-4","982465","Nature's Promise Unsweetened Original Almondmilk","unit",1,2.36,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","989361","Nutpods French Vanilla Unsweetened + Dairy-Free Creamer","unit",1,4.59,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","1029643","Santitas White Corn Tortilla Chips","unit",1,2.69,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","869176","Cape Cod Potato Chips Less Fat Original","unit",1,3.99,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","1022232","Late July Sea Salt Thin & Crispy Tortilla Chips","unit",1,4.59,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","724849","Progresso Chicken Noodle Soup","unit",1,2.59,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","724849","Progresso Chicken Noodle Soup","unit",1,2.59,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","724896","Progresso Reduced Sodium Chicken Noodle Soup","unit",1,2.59,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","742017","Campbell's Chunky Healthy Request Chicken Noodle Soup","unit",1,2.99,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","756280","Shady Brook Farms 93% Lean Ground Turkey","unit",1,6.49,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","946307","P.F. Chang's Home Menu Chicken Fried Rice","unit",1,8.15,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","920168","Healthy Choice Cafe Steamers Chicken Marinara","unit",1,3.69,false,"na","allProductsOverview"
"643dca3c6518c6dd819796f3","group-2","1003823","Hannaford Spinach & Cheese Ravioli","unit",1,4.27,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","741124","Nestle Coffee-Mate French Vanilla Creamer","unit",1,5.99,true,"na","swapsOfferedPopUp"
"68283b3e5f6f878f3e09ed25","group-4","696580","Pepperidge Farm Pretzel Goldfish Crackers","unit",1,2.99,true,"na","swapsOfferedPopUp"
"68283b3e5f6f878f3e09ed25","group-4","981249","Nature's Promise All Natural Boneless Chicken Breast Portion","unit",1,10.99,true,"na","swapsOfferedPopUp"
"68283b3e5f6f878f3e09ed25","group-4","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","981879","Chobani Core Red, White, & Blueberry Yogurt - Charity","unit",1,4.99,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","981879","Chobani Core Red, White, & Blueberry Yogurt - Charity","unit",1,4.99,false,"na","productOverview"
"68283b3e5f6f878f3e09ed25","group-4","983777","Nature's Promise Organic Low Sodium Chicken Broth","unit",1,2.19,true,"na","swapsOfferedPopUp"
"68283b3e5f6f878f3e09ed25","group-4","867499","Hannaford Diet Tonic Water","unit",1,0.89,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","867499","Hannaford Diet Tonic Water","unit",1,0.89,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","867499","Hannaford Diet Tonic Water","unit",1,0.89,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","926191","Hannaford Diet Ginger Ale","unit",1,1.18,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","926191","Hannaford Diet Ginger Ale","unit",1,1.18,false,"na","allProductsOverview"
"68283b3e5f6f878f3e09ed25","group-4","754018","Adirondack Lemon Water","unit",1,2.89,false,"na","allProductsOverview"
"65b1410c1261df545da74073","group-3","925546","Hannaford Chicken Tenderloins","unit",1,7.99,false,"na","allProductsOverview"
"65b1410c1261df545da74073","group-3","1011595","Real Good Bacon Wrapped Broccoli & Cheddar Stuffed Chicken","unit",1,5.99,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","795608","Corned Beef Flat Cut Brisket","lb",0.5,6.99,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","1008913","Hannaford Grass-Fed Ground Beef Patties 85/15","unit",1,8.99,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","931773","Hannaford 2% Reduced Fat Milk","unit",1,1.67,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","736371","Hood Heavy Cream","unit",1,3.99,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","1000158","Lay's Party Size Classic Potato Chips","unit",1,4.49,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","959581","P.F. Chang's Signature Pork Dumplings","unit",1,4.62,true,"na","swapsOfferedPopUp"
"65b1410c1261df545da74073","group-3","931609","Pure Leaf Real Brewed Sweet Tea","unit",1,3.59,false,"na","allProductsOverview"
"62b5dd0fb9686d325c7d1f15","group-1","803098","Arizona Diet Green Tea","unit",1,4.39,,,
"62b5dd0fb9686d325c7d1f15","group-1","1014335","Doritos Nacho Cheese","unit",1,3.99,,,
"62b5dd0fb9686d325c7d1f15","group-1","727043","Hannaford Toasty Peanut Butter Crackers","unit",1,2,,,
"62b5dd0fb9686d325c7d1f15","group-1","869176","Cape Cod Potato Chips Less Fat Original","unit",1,3.99,,,
"62b5dd0fb9686d325c7d1f15","group-1","944774","Ritz Fresh Stack Family Size","unit",1,5.09,,,
"62b5dd0fb9686d325c7d1f15","group-1","711209","Planters Lightly Salted Dry Roasted Peanuts","unit",1,2.5,,,
"62b5dd0fb9686d325c7d1f15","group-1","910463","Marie Callender's Turkey Pot Pie","unit",1,3.59,,,
"62b5dd0fb9686d325c7d1f15","group-1","729420","Hannaford Regular Bacon","unit",1,4.99,,,
"62b5dd0fb9686d325c7d1f15","group-1","940077","Hannaford Beef Stock","unit",1,2.19,,,
"62b5dd0fb9686d325c7d1f15","group-1","923109","Swanson Unsalted Chicken Cooking Stock","unit",1,2.99,,,
"62b5dd0fb9686d325c7d1f15","group-1","931654","Hannaford Fancy 4 Cheese Mexican Blend Shredded Cheese","unit",1,2.22,,,
"62b5dd0fb9686d325c7d1f15","group-1","931621","Hannaford Low Moisture Part Skim Mozzarella Shredded Cheese","unit",1,2.22,,,
"62b5dd0fb9686d325c7d1f15","group-1","701739","Philadelphia Soft Cream Cheese Tub","unit",1,4.99,,,
"62b5dd0fb9686d325c7d1f15","group-1","769745","Cabot Hunter's Seriously Sharp Cheddar Cheese Bar","unit",1,2.89,,,
"56b43607c54e3c000d3c9b0b","group-1","925546","Hannaford Chicken Tenderloins","unit",1,7.99,,,
"56b43607c54e3c000d3c9b0b","group-1","736310","Nabisco Ritz Crackers with Peanut Butter","unit",1,4.49,,,
"56b43607c54e3c000d3c9b0b","group-1","1014332","Doritos Cool Ranch","unit",1,3.99,,,
"56b43607c54e3c000d3c9b0b","group-1","852421","Hormel Chunky Chili With Beans","unit",1,2.39,,,
"56b43607c54e3c000d3c9b0b","group-1","1006758","Nature's Promise 99% Ground White Chicken Meat","unit",1,6.49,,,
"56b43607c54e3c000d3c9b0b","group-1","997541","Bibigo Pork Vegetable Dumplings","unit",1,3.59,,,
"6316cc3a5fbb98d30e5e15c3","group-2","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","726804","Hannaford Lowfat Cottage Cheese","unit",1,2.58,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","795246","Butterball Turkeys","lb",0.5,2.29,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","935687","Gorton's Haddock Fish Fillets","unit",1,7.99,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","741982","V8 Vegetable Juice Low Sodium","unit",1,4.39,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","1018805","Hannaford Chunky Peaches in 100% Juice","unit",1,1.49,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","1018805","Hannaford Chunky Peaches in 100% Juice","unit",1,1.49,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","725511","Hannaford Unsweetened Applesauce Cups","unit",1,2.19,false,"na","allProductsOverview"
"6316cc3a5fbb98d30e5e15c3","group-2","723045","4-Pack Dole Mandarin Orange Bowl in 100% Juice","unit",1,3.39,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","929353","Fairlife Fat Free Ultra-Filtered Milk","unit",1,4.49,false,"na","productOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","929355","Fairlife Chocolate Reduced Fat 2% Ultra-Filtered Milk","unit",1,4.49,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","755604","Red Baron 12"" Supreme Pizza","unit",1,5.59,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","755604","Red Baron 12"" Supreme Pizza","unit",1,5.59,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","927539","El Monterey Chicken & Cheese Taquitos","unit",1,8.49,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","740379","Diet Coke","unit",1,6.49,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","740643","Diet Coke Zero","unit",1,2.29,false,"na","allProductsOverview"
"5a6d4c08e6cc4a0001b6c4f6","group-2","925546","Hannaford Chicken Tenderloins","unit",1,7.99,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","1025112","Vita Coco Farmers Organic Coconut Water","unit",1,5.49,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","1004472","Nature's Promise Yellow Corn Tortilla Chips","unit",1,2.99,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","744317","Green Mountain Gringo Fire Roasted Garlic Salsa","unit",1,4.79,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","981484","Tillamook Country Smoker Zero Sugar Black Pepper Beef Jerky","unit",1,4.99,true,"na","swapsOfferedPopUp"
"60ee4bb7de4352af0286e091","group-2","968070","Chobani Mango Greek Yogurt Drink","unit",1,1.99,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","1022409","Chobani Peach Greek Yogurt Drink","unit",1,1.99,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","1036227","Chobani Complete Lowfat Yogurt Drink Cookies & Cream","unit",1,2.49,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","807393","Bubba Burger Sweet Onion Burgers","unit",1,15.99,false,"na","allProductsOverview"
"60ee4bb7de4352af0286e091","group-2","1027255","Impossible Chicken Nuggets","unit",1,9.99,false,"na","allProductsOverview"
"67ea4e5bb971129e86adad8e","group-4","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"67ea4e5bb971129e86adad8e","group-4","740379","Diet Coke","unit",1,6.49,false,"na","allProductsOverview"
"67ea4e5bb971129e86adad8e","group-4","694133","Pepsi","unit",1,2.69,true,"na","swapsOfferedPopUp"
"67ea4e5bb971129e86adad8e","group-4","1037490","Nabisco Oreo","unit",1,4.69,true,"na","swapsOfferedPopUp"
"67ea4e5bb971129e86adad8e","group-4","980469","Oreo Mega Stuff","unit",1,4.69,true,"na","swapsOfferedPopUp"
"67ea4e5bb971129e86adad8e","group-4","895465","Nabisco BelVita Chocolate Breakfast Biscuit","unit",1,4.09,true,"na","swapsOfferedPopUp"
"67ea4e5bb971129e86adad8e","group-4","1008146","Nabisco Multipack Sweet & Savory Mix","unit",1,9.99,true,"na","swapsOfferedPopUp"
"67ea4e5bb971129e86adad8e","group-4","724843","Progresso Classic Minestrone Soup","unit",1,3.69,false,"na","allProductsOverview"
"67ea4e5bb971129e86adad8e","group-4","724844","Progresso Classic Tomato Basil Soup","unit",1,3.69,false,"na","allProductsOverview"
"67ea4e5bb971129e86adad8e","group-4","1011595","Real Good Bacon Wrapped Broccoli & Cheddar Stuffed Chicken","unit",1,5.99,true,"na","swapsOfferedPopUp"
"6830b182b5e15d9f25a33255","group-2","886927","Diet Snapple Half 'n Half Lemonade Iced Tea","unit",1,2.69,false,"803116","swapsOfferedPopUp"
"6830b182b5e15d9f25a33255","group-2","740642","Diet Coke Caffeine Free","unit",1,2.29,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","740642","Diet Coke Caffeine Free","unit",1,2.29,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","740642","Diet Coke Caffeine Free","unit",1,2.29,false,"na","productOverview"
"6830b182b5e15d9f25a33255","group-2","751543","Calbee Snapea Crisps Lightly Salted","unit",1,2.79,false,"1037490","swapsOfferedPopUp"
"6830b182b5e15d9f25a33255","group-2","920168","Healthy Choice Cafe Steamers Chicken Marinara","unit",1,3.69,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","976248","Mama Rosie's Original Cheese Ravioli","unit",1,5.39,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","695736","Ore-Ida Golden Fries","unit",1,5.49,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","758735","SuperPretzel Soft Pretzels","unit",1,3.29,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","941137","Morning Star Farms Breakfast Sausage Patties","unit",1,4.29,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","925546","Hannaford Chicken Tenderloins","unit",1,7.99,false,"na","allProductsOverview"
"6830b182b5e15d9f25a33255","group-2","883375","Tower Isles Mild Jamaican Style Beef Patties","unit",1,5.99,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","1020263","Milk Chocolate Cashews","unit",1,0.58,true,"na","swapsOfferedPopUp"
"6786d5ddfc32db55097ed259","group-3","1013557","Off the Eaten Path Veggie Crisps Sea Salt & Black Pepper","unit",1,0.58,true,"na","swapsOfferedPopUp"
"6786d5ddfc32db55097ed259","group-3","1013557","Off the Eaten Path Veggie Crisps Sea Salt & Black Pepper","unit",1,0.58,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","1013557","Off the Eaten Path Veggie Crisps Sea Salt & Black Pepper","unit",1,0.58,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","891203","Mike & Ike Original Fruit Candy Theatre Box","unit",1,1.29,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","891203","Mike & Ike Original Fruit Candy Theatre Box","unit",1,1.29,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","948125","Mike & Ike Mega Mix Theater Box","unit",1,1.29,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","948125","Mike & Ike Mega Mix Theater Box","unit",1,1.29,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","904920","Wonka Rainbow Nerds Box","unit",1,1.39,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","904920","Wonka Rainbow Nerds Box","unit",1,1.39,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","692650","Payday Bar","unit",1,1.4,true,"na","swapsOfferedPopUp"
"6786d5ddfc32db55097ed259","group-3","692650","Payday Bar","unit",1,1.4,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","692650","Payday Bar","unit",1,1.4,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","692650","Payday Bar","unit",1,1.4,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","692650","Payday Bar","unit",1,1.4,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","1024064","Nerds Twist and Mix Candy","unit",1,2.29,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","757545","Werther's Original Hard Candy","unit",1,2.79,true,"na","swapsOfferedPopUp"
"6786d5ddfc32db55097ed259","group-3","708079","Smart Ones Three Cheese Ziti Marinara","unit",1,2.49,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","708079","Smart Ones Three Cheese Ziti Marinara","unit",1,2.49,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","708079","Smart Ones Three Cheese Ziti Marinara","unit",1,2.49,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","708048","Smart Ones Chicken Fettucini","unit",1,2.49,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","927330","Smart Ones Creamy Basil Chicken & Broccoli","unit",1,2.49,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","1038754","Michelina's Rigatoni Alfredo With Chicken & Broccoli","unit",1,2.69,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","984024","Marie Callender's Garden Tomato Four Cheese Ravioli Bowl","unit",1,3.59,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","984024","Marie Callender's Garden Tomato Four Cheese Ravioli Bowl","unit",1,3.59,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","984024","Marie Callender's Garden Tomato Four Cheese Ravioli Bowl","unit",1,3.59,false,"na","allProductsOverview"
"6786d5ddfc32db55097ed259","group-3","984024","Marie Callender's Garden Tomato Four Cheese Ravioli Bowl","unit",1,3.59,false,"na","allProductsOverview"
"682e5d0d2fd78327c3036656","group-4","931624","Hannaford 100% Apple Juice","unit",1,2.29,true,"na","swapsOfferedPopUp"
"682e5d0d2fd78327c3036656","group-4","1018557","Sweet Earth Chiptle Chik'n","unit",1,3.99,false,"729420","swapsOfferedPopUp"
"682e5d0d2fd78327c3036656","group-4","1018557","Sweet Earth Chiptle Chik'n","unit",1,3.99,false,"729420","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","726134","Hannaford Pineapple Cottage Cheese","unit",1,1.99,false,"931621","swapsOfferedPopUp"
"682e5d0d2fd78327c3036656","group-4","932360","Hannaford 1% Low Fat Milk","unit",1,2.99,true,"na","swapsOfferedPopUp"
"682e5d0d2fd78327c3036656","group-4","932360","Hannaford 1% Low Fat Milk","unit",1,2.99,false,"na","allProductsOverview"
"682e5d0d2fd78327c3036656","group-4","932360","Hannaford 1% Low Fat Milk","unit",1,2.99,false,"na","allProductsOverview"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapsOfferedPopUp"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","967768","Hannaford Strawberry Nonfat Greek Yogurt","unit",1,3.63,false,"967767","swapAcceptedPopUp"
"682e5d0d2fd78327c3036656","group-4","715121","Hershey's Chocolate Syrup","unit",1,3.69,false,"725911","swapsOfferedPopUp"
"605ab4ac7ee22780d068b662","group-1","974560","Bubly Lime Sparkling Water","unit",1,4.99,,,
"605ab4ac7ee22780d068b662","group-1","756177","Bigelow Cozy Chamomile Tea Bags","unit",1,3.49,,,
"605ab4ac7ee22780d068b662","group-1","713895","Traditional Medicinals Organic Peppermint Tea","unit",1,5.39,,,
"605ab4ac7ee22780d068b662","group-1","932362","Hannaford 2% Reduced Fat Milk","unit",1,2.99,,,
"605ab4ac7ee22780d068b662","group-1","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,,,
"605ab4ac7ee22780d068b662","group-1","743618","Stonyfield Organic Whole Milk Plain Yogurt","unit",1,4.99,,,
"605ab4ac7ee22780d068b662","group-1","735884","Nabisco Honey Maid Honey Graham Crackers","unit",1,3.99,,,
"605ab4ac7ee22780d068b662","group-1","959905","Nabisco Triscuit Original","unit",1,2.99,,,
"605ab4ac7ee22780d068b662","group-1","880002","Hannaford Cashew Halves with Pieces","unit",1,13.99,,,
"68332d848e87a9d6f2c3c7d8","group-3","980670","Pure Leaf Raspberry Tea","unit",1,7.79,false,"na","allProductsOverview"
"68332d848e87a9d6f2c3c7d8","group-3","931071","Hannaford Original Sour Cream","unit",1,1.16,true,"na","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","759563","Heluva Good Jalapeno Cheddar Dip","unit",1,2.39,true,"na","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","737121","Oscar Mayer Sliced Bacon","unit",1,6.99,true,"na","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","925881","Oscar Mayer Beef Franks","unit",1,5.49,true,"na","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","727148","Hannaford Round Cheese Ravioli","unit",1,4.27,true,"na","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","1027254","Beyond Meat Breaded Chicken Tenders","unit",1,4.99,false,"807391","swapsOfferedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","1027254","Beyond Meat Breaded Chicken Tenders","unit",1,4.99,false,"807391","swapAcceptedPopUp"
"68332d848e87a9d6f2c3c7d8","group-3","981251","Nature's Promise Chicken Wings","unit",1,10.99,false,"1023964","swapsOfferedPopUp"
"68391baaa6902371a7b3d40d","group-4","1013002","Nerds Candy Gummy Clusters","unit",1,4.19,true,"na","swapsOfferedPopUp"
"68391baaa6902371a7b3d40d","group-4","715622","Reese's Peanut Butter Cups Snack Size","unit",1,4.88,true,"na","swapsOfferedPopUp"
"68391baaa6902371a7b3d40d","group-4","695734","Ore-Ida Tater Tots","unit",1,5.49,true,"na","swapsOfferedPopUp"
"68391baaa6902371a7b3d40d","group-4","929650","McCain Smiles Mashed Potato Shapes","unit",1,4.39,false,"na","allProductsOverview"
"68391baaa6902371a7b3d40d","group-4","695737","Ore-Ida Golden Crinkles","unit",1,5.49,false,"na","allProductsOverview"
"68391baaa6902371a7b3d40d","group-4","899035","Alexia House Cut Fries with Sea Salt","unit",1,5.99,false,"na","allProductsOverview"
"68391baaa6902371a7b3d40d","group-4","970248","Hatfield All Natural Honey Garlic Teriyaki Pork Tenderloin","unit",1,7.99,false,"na","allProductsOverview"
"68391baaa6902371a7b3d40d","group-4","1018267","Hatfield Touch of Sea Salt Pork Loin Filet","unit",1,7.49,false,"na","allProductsOverview"
"5db0e17518230d00170d4332","group-2","932360","Hannaford 1% Low Fat Milk","unit",1,2.99,false,"na","allProductsOverview"
"5db0e17518230d00170d4332","group-2","724842","Progresso White Meat Chicken & Rice Soup","unit",1,2.59,false,"na","allProductsOverview"
"5db0e17518230d00170d4332","group-2","741835","Campbell's Chunky Chicken Corn Chowder","unit",1,2.99,false,"na","allProductsOverview"
"5db0e17518230d00170d4332","group-2","755605","Red Baron 12"" Pepperoni Pizza","unit",1,5.59,true,"na","swapsOfferedPopUp"
"5db0e17518230d00170d4332","group-2","1009436","Eight O'Clock Coffee Dark Italian Roast K-Cups","unit",1,17.99,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","932362","Hannaford 2% Reduced Fat Milk","unit",1,2.99,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","1036308","M&M's Milk Chocolate Candies Sharing Size","unit",1,4.99,true,"na","swapsOfferedPopUp"
"6740a7474c623fa5738fda70","group-2","967770","Hannaford Whole Milk Greek Vanilla Yogurt","unit",1,3.63,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","740639","Coca-Cola Classic","unit",1,2.29,true,"na","swapsOfferedPopUp"
"6740a7474c623fa5738fda70","group-2","740639","Coca-Cola Classic","unit",1,2.29,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","740639","Coca-Cola Classic","unit",1,2.29,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","969090","Hannaford Wavy Potato Chips","unit",1,2.99,true,"na","swapsOfferedPopUp"
"6740a7474c623fa5738fda70","group-2","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,false,"na","allProductsOverview"
"6740a7474c623fa5738fda70","group-2","1001276","Hatfield Smoked Honey Ham Steak","unit",1,2.49,true,"na","swapsOfferedPopUp"
"6740a7474c623fa5738fda70","group-2","1030590","Taste of Inspirations Applewood Smoked Boneless Ham Steak","unit",1,3.69,true,"na","swapsOfferedPopUp"
"6740a7474c623fa5738fda70","group-2","981724","Nature's Promise Gluten Free Chicken Breast Chunks","unit",1,10.49,false,"na","allProductsOverview"
"6827ec8178759dc40d08ff10","group-1","779426","Capri Sun Fruit Punch Juice Drink","unit",1,3.79,,,
